timestamp,010C,010D,0105,0110,0111,012F,rpm,vel
2025-06-01 22:58:31,12,95,49,47,20,,854,69
2025-06-01 22:58:31,98,77,21,94,41,,843,37
2025-06-01 22:58:31,89,92,28,77,31,,844,51
2025-06-01 22:58:31,46,24,65,50,28,,839,91
2025-06-01 22:58:32,43,10,75,58,23,,876,110
2025-06-01 22:58:32,59,56,66,1,78,,910,45
2025-06-01 22:58:32,27,37,56,76,95,,810,10
2025-06-01 22:58:32,67,74,27,74,68,,761,86
2025-06-01 22:58:32,72,60,38,72,25,,880,78
2025-06-01 22:58:32,78,10,25,42,3,,909,42
2025-06-01 22:58:32,59,94,64,53,59,,796,64
2025-06-01 22:58:32,54,73,12,5,37,,791,81
2025-06-01 22:58:32,57,53,27,78,31,,833,102
2025-06-01 22:58:32,26,18,99,40,71,,811,96
2025-06-01 22:58:33,73,48,20,68,69,,813,100
2025-06-01 22:58:33,44,65,77,39,41,57,761,40
2025-06-01 22:58:33,98,37,46,90,93,25,779,34
2025-06-01 22:58:33,61,79,30,45,61,16,782,115
2025-06-01 22:58:33,96,43,62,76,98,44,941,110
2025-06-01 22:58:33,87,50,17,91,42,84,835,67
2025-06-01 22:58:33,37,1,49,53,41,12,941,70
2025-06-01 22:58:33,23,37,77,52,99,46,754,65
2025-06-01 22:58:33,69,18,0,60,32,40,925,80
2025-06-01 22:58:34,93,31,83,45,95,51,756,13
2025-06-01 22:58:34,68,37,54,39,53,53,889,49
2025-06-01 22:58:34,2,37,73,16,76,93,814,24
2025-06-01 22:58:34,6,30,76,59,53,69,934,113
2025-06-01 22:58:34,40,76,23,40,49,78,897,15
2025-06-01 22:58:34,31,21,82,93,26,99,916,40
2025-06-01 22:58:34,82,25,94,56,4,66,888,48
2025-06-01 22:58:34,88,60,30,15,50,91,795,21
2025-06-01 22:58:34,4,1,24,19,8,93,849,94
2025-06-01 22:58:35,17,5,15,17,20,44,860,104
2025-06-01 22:58:35,62,65,28,71,52,47,855,32
2025-06-01 22:58:35,5,7,98,91,63,22,858,101
2025-06-01 22:58:35,40,14,79,46,96,41,774,40
2025-06-01 22:58:35,20,56,59,84,55,87,772,118
2025-06-01 22:58:35,48,1,40,95,30,14,790,98
2025-06-01 22:58:35,38,53,48,13,63,63,829,84
2025-06-01 22:58:35,28,78,3,17,93,97,864,83
2025-06-01 22:58:35,22,95,89,29,69,74,814,5
2025-06-01 22:58:36,97,9,32,14,39,63,865,3
2025-06-01 22:58:36,98,48,60,29,94,18,865,56
2025-06-01 22:58:36,70,1,64,3,73,89,884,61
2025-06-01 22:58:36,56,28,37,77,69,18,769,40
2025-06-01 22:58:36,69,12,40,92,68,87,882,102
2025-06-01 22:58:36,85,25,21,44,32,2,897,33
2025-06-01 22:58:36,36,90,56,47,64,44,882,46
2025-06-01 22:58:36,62,70,12,69,63,19,792,61
2025-06-01 22:58:36,88,63,55,53,69,46,923,35
2025-06-01 22:58:37,86,65,2,2,10,70,832,118
2025-06-01 22:58:37,37,27,56,57,62,74,868,40
2025-06-01 22:58:37,76,59,31,54,38,20,849,56
2025-06-01 22:58:37,72,73,56,30,22,1,878,6
2025-06-01 22:58:37,25,44,46,21,1,84,761,40
2025-06-01 22:58:37,16,48,49,35,18,28,929,64
2025-06-01 22:58:37,50,73,71,64,80,51,866,51
2025-06-01 22:58:37,64,79,64,22,37,87,765,102
2025-06-01 22:58:37,43,48,6,24,51,6,928,86
2025-06-01 22:58:38,28,63,74,55,23,57,754,105
2025-06-01 22:58:38,93,82,27,15,3,34,780,75
2025-06-01 22:58:38,92,31,72,22,30,58,847,79
2025-06-01 22:58:38,83,97,99,23,63,90,779,26
2025-06-01 22:58:38,25,88,83,39,84,47,920,79
2025-06-01 22:58:38,92,4,75,37,12,45,862,25
2025-06-01 22:58:38,83,28,33,57,64,72,765,6
2025-06-01 22:58:38,67,76,49,15,31,13,896,23
2025-06-01 22:58:38,57,72,29,48,70,79,853,51
2025-06-01 22:58:39,2,87,47,72,29,1,767,4
2025-06-01 22:58:39,26,99,78,23,12,81,894,24
2025-06-01 22:58:39,70,25,30,31,59,33,761,6
2025-06-01 22:58:39,58,10,84,17,6,30,894,104
2025-06-01 22:58:39,40,78,93,12,63,52,850,83
2025-06-01 22:58:39,20,22,25,55,95,52,878,63
2025-06-01 22:58:39,73,77,48,43,99,88,841,69
2025-06-01 22:58:39,10,86,10,31,98,59,945,55
2025-06-01 22:58:39,79,34,75,69,27,33,877,58
2025-06-01 22:58:39,61,75,62,62,31,79,911,119
2025-06-01 22:58:40,29,77,56,19,31,48,890,33
2025-06-01 22:58:40,68,75,6,10,37,81,813,99
2025-06-01 22:58:40,16,38,95,38,74,63,812,24
2025-06-01 22:58:40,52,83,69,67,51,8,852,21
2025-06-01 22:58:40,90,89,24,82,83,56,838,71
2025-06-01 22:58:40,55,64,63,43,89,53,933,107
2025-06-01 22:58:40,11,95,78,20,70,17,836,80
2025-06-01 22:58:40,23,23,100,27,58,73,754,105
2025-06-01 22:58:40,67,93,74,90,55,0,750,61
2025-06-01 22:58:41,18,80,44,1,37,98,950,11
2025-06-01 22:58:41,10,34,87,17,18,68,948,14
2025-06-01 22:58:41,54,64,99,96,94,61,926,0
2025-06-01 22:58:41,53,18,35,75,47,51,935,83
2025-06-01 22:58:41,72,97,70,93,26,77,,77
2025-06-01 22:58:41,55,14,99,34,97,91,,44
2025-06-01 22:58:41,94,56,28,6,60,100,,100
2025-06-01 22:58:41,86,79,65,2,96,64,,15
2025-06-01 22:58:41,87,99,28,14,38,93,,61
2025-06-01 22:58:42,91,52,71,41,69,63,,2
2025-06-01 22:58:42,83,19,71,32,89,31,,94
2025-06-01 22:58:42,1,13,99,26,70,68,,60
2025-06-01 22:58:42,5,55,8,65,16,82,,89
2025-06-01 22:58:42,92,53,68,1,43,99,,94
2025-06-01 22:58:42,88,56,75,55,38,62,,56
2025-06-01 22:58:42,34,25,39,59,58,63,,97
2025-06-01 22:58:42,18,74,73,13,36,3,,104
2025-06-01 22:58:42,80,70,21,20,36,37,,103
2025-06-01 22:58:43,17,11,50,96,43,88,,64
2025-06-01 22:58:43,9,72,0,53,88,94,,111
2025-06-01 22:58:43,12,9,47,14,0,84,,
2025-06-01 22:58:43,34,3,10,11,59,78,,
2025-06-01 22:58:43,58,59,82,27,10,10,,
2025-06-01 22:58:43,54,72,66,58,69,35,,
2025-06-01 22:58:43,23,28,84,22,2,74,,
2025-06-01 22:58:43,35,29,1,14,92,9,,
2025-06-01 22:58:43,61,9,67,2,5,100,,
2025-06-01 22:58:44,76,17,41,56,65,9,,
2025-06-01 22:58:44,77,77,67,97,91,58,,
2025-06-01 22:58:44,11,27,78,85,51,76,,
2025-06-01 22:58:44,9,49,69,46,41,14,,
2025-06-01 22:58:44,60,50,65,92,40,48,,
2025-06-01 22:58:44,78,13,54,20,22,61,,
2025-06-01 22:58:44,93,51,9,57,25,42,,
2025-06-01 22:58:44,96,83,67,37,26,9,,
2025-06-01 22:58:44,74,92,4,46,14,82,,
2025-06-01 22:58:45,29,39,38,2,35,100,,
2025-06-01 22:58:45,23,39,35,46,50,6,,
2025-06-01 22:58:45,98,21,49,3,10,75,,
2025-06-01 22:58:45,35,88,32,24,60,35,,
2025-06-01 22:58:45,49,6,35,86,27,3,,
2025-06-01 22:58:45,90,60,53,4,18,69,,
2025-06-01 22:58:45,80,61,14,48,9,3,,
2025-06-01 22:58:45,31,30,6,41,12,81,,
2025-06-01 22:58:45,8,90,64,82,83,26,,
2025-06-01 22:58:46,78,47,95,3,34,11,,
2025-06-01 22:58:46,65,29,9,85,63,25,,
2025-06-01 22:58:46,80,28,50,92,77,85,,
2025-06-01 22:58:46,43,72,0,91,59,100,,
2025-06-01 22:58:46,84,76,5,43,98,8,,
2025-06-01 22:58:46,69,67,38,90,2,0,,
2025-06-01 22:58:46,98,37,71,32,20,41,,
2025-06-01 22:58:46,25,94,78,49,32,89,,
2025-06-01 22:58:46,59,41,78,27,81,96,,96
2025-06-01 22:58:46,22,62,32,72,47,88,,72
2025-06-01 22:58:47,49,83,49,74,4,44,,30
2025-06-01 22:58:47,8,46,91,87,36,71,,54
2025-06-01 22:58:47,36,72,65,1,49,51,,59
2025-06-01 22:58:47,10,82,14,50,98,59,,11
2025-06-01 22:58:47,0,65,65,0,20,46,,65
2025-06-01 22:58:47,76,50,46,65,5,30,,15
2025-06-01 22:58:47,96,66,47,62,83,24,,4
2025-06-01 22:58:47,13,87,40,66,72,29,,101
2025-06-01 22:58:47,75,38,79,24,84,58,,56
2025-06-01 22:58:48,11,95,79,9,83,51,,4
2025-06-01 22:58:48,1,56,28,79,40,29,,91
2025-06-01 22:58:48,13,30,79,30,30,34,,111
2025-06-01 22:58:48,61,25,92,79,33,33,,113
2025-06-01 22:58:48,67,16,25,47,24,24,,63
2025-06-01 22:58:48,61,77,38,7,18,71,,37
2025-06-01 22:58:48,100,10,40,61,71,78,,106
2025-06-01 22:58:48,30,11,70,40,54,47,786,116
2025-06-01 22:58:48,90,89,34,59,20,0,945,48
2025-06-01 22:58:49,19,3,87,19,54,75,926,60
2025-06-01 22:58:49,83,83,85,100,99,43,805,96
2025-06-01 22:58:49,61,45,45,52,66,71,930,3
2025-06-01 22:58:49,92,72,64,24,47,67,892,73
2025-06-01 22:58:49,3,93,86,3,76,57,938,81
2025-06-01 22:58:49,66,12,13,70,98,81,804,57
2025-06-01 22:58:49,84,55,89,23,50,48,798,103
2025-06-01 22:58:49,71,69,85,63,1,63,946,86
2025-06-01 22:58:49,36,27,72,74,11,42,887,112
2025-06-01 22:58:50,6,22,59,69,68,27,782,28
2025-06-01 22:58:50,22,60,60,97,80,12,885,25
2025-06-01 22:58:50,1,100,5,94,39,71,904,102
2025-06-01 22:58:50,92,2,97,36,21,100,790,113
2025-06-01 22:58:50,0,8,67,85,42,20,818,64
2025-06-01 22:58:50,15,72,87,75,50,86,762,65
2025-06-01 22:58:50,19,58,56,70,64,92,861,45
2025-06-01 22:58:50,24,28,54,22,13,46,924,108
2025-06-01 22:58:50,18,28,39,59,23,76,868,67
2025-06-01 22:58:51,47,19,27,20,59,92,838,51
2025-06-01 22:58:51,19,89,100,47,91,34,759,56
2025-06-01 22:58:51,96,40,16,28,90,98,815,26
2025-06-01 22:58:51,45,27,30,56,88,62,947,72
2025-06-01 22:58:51,17,9,28,79,3,69,792,23
2025-06-01 22:58:51,78,0,84,11,86,88,843,113
2025-06-01 22:58:51,86,5,49,22,1,46,830,54
2025-06-01 22:58:51,54,23,9,90,16,16,800,54
2025-06-01 22:58:51,41,53,97,75,97,73,866,92
2025-06-01 22:58:52,25,100,32,28,64,89,914,9
2025-06-01 22:58:52,79,25,27,33,53,37,792,99
2025-06-01 22:58:52,80,47,92,8,21,53,816,9
2025-06-01 22:58:52,91,55,96,96,26,98,810,21
2025-06-01 22:58:52,91,38,86,0,54,25,928,85
2025-06-01 22:58:52,24,94,19,54,62,46,917,53
2025-06-01 22:58:52,41,3,87,38,50,94,838,16
2025-06-01 22:58:52,17,20,37,92,71,44,890,37
2025-06-01 22:58:52,47,25,64,91,81,73,866,105
2025-06-01 22:58:53,17,54,12,50,3,49,930,66
2025-06-01 22:58:53,31,44,89,32,60,80,759,85
2025-06-01 22:58:53,24,73,72,93,24,95,752,85
2025-06-01 22:58:53,72,83,77,88,96,98,768,4
2025-06-01 22:58:53,82,35,25,64,4,0,850,30
2025-06-01 22:58:53,18,50,2,2,62,47,833,115
2025-06-01 22:58:53,93,85,57,66,10,11,902,107
2025-06-01 22:58:53,67,17,42,18,17,2,938,99
2025-06-01 22:58:53,76,80,28,60,46,95,902,9
2025-06-01 22:58:53,91,94,76,25,16,40,948,93
2025-06-01 22:58:54,30,17,90,40,48,98,844,40
2025-06-01 22:58:54,46,87,7,36,53,94,810,58
2025-06-01 22:58:54,36,71,66,18,56,65,931,94
2025-06-01 22:58:54,56,24,29,3,94,52,935,17
2025-06-01 22:58:54,97,13,21,78,64,40,821,2
2025-06-01 22:58:54,57,100,60,14,47,4,815,14
2025-06-01 22:58:54,26,43,49,35,20,41,814,56
2025-06-01 22:58:54,36,74,63,11,93,11,926,43
2025-06-01 22:58:54,58,100,29,3,17,19,827,94
2025-06-01 22:58:55,72,26,50,96,23,72,907,115
2025-06-01 22:58:55,38,12,98,82,26,18,752,43
2025-06-01 22:58:55,12,8,63,45,87,78,781,42
2025-06-01 22:58:55,0,82,99,82,66,87,760,68
2025-06-01 22:58:55,40,68,11,6,33,18,921,57
2025-06-01 22:58:55,100,95,63,77,53,78,885,11
2025-06-01 22:58:55,56,70,89,91,62,29,919,11
2025-06-01 22:58:55,67,78,5,43,70,30,887,27
2025-06-01 22:58:55,89,73,38,40,80,66,866,113
2025-06-01 22:58:56,3,83,53,75,73,50,948,49
2025-06-01 22:58:56,91,55,43,72,33,25,888,47
2025-06-01 22:58:56,40,95,64,8,78,39,760,109
2025-06-01 22:58:56,12,65,47,34,22,82,846,27
2025-06-01 22:58:56,66,18,59,68,63,40,813,44
2025-06-01 22:58:56,46,29,44,72,62,2,861,70
2025-06-01 22:58:56,31,41,5,50,23,97,882,88
2025-06-01 22:58:56,100,74,26,88,72,92,814,98
2025-06-01 22:58:56,33,78,96,48,98,37,755,64
2025-06-01 22:58:57,21,65,71,54,51,70,799,38
2025-06-01 22:58:57,41,47,8,37,37,72,824,107
2025-06-01 22:58:57,35,74,56,78,62,39,864,22
2025-06-01 22:58:57,100,44,3,59,48,66,906,1
2025-06-01 22:58:57,26,78,0,100,96,82,912,0
2025-06-01 22:58:57,2,44,21,25,40,61,816,21
2025-06-01 22:58:57,16,41,65,60,26,97,914,87
2025-06-01 22:58:57,57,12,38,60,32,49,901,79
2025-06-01 22:58:57,100,53,3,100,66,31,782,102
2025-06-01 22:58:58,62,62,29,61,6,13,882,62
2025-06-01 22:58:58,21,15,36,26,55,23,923,63
2025-06-01 22:58:58,52,80,91,93,34,90,859,80
2025-06-01 22:58:58,60,56,11,38,46,33,931,104
2025-06-01 22:58:58,21,83,98,52,94,10,945,95
2025-06-01 22:58:58,97,30,43,97,99,28,766,98
2025-06-01 22:58:58,20,7,21,46,86,36,876,88
2025-06-01 22:58:58,69,76,60,69,21,70,821,31
2025-06-01 22:58:58,28,100,99,53,37,81,776,79
2025-06-01 22:58:59,100,54,84,6,28,65,851,76
2025-06-01 22:58:59,30,43,50,23,56,96,784,114
2025-06-01 22:58:59,4,44,100,75,15,7,924,11
2025-06-01 22:58:59,86,59,95,73,14,56,881,51
2025-06-01 22:58:59,18,28,0,33,38,84,865,82
2025-06-01 22:58:59,77,69,74,79,42,48,911,35
2025-06-01 22:58:59,57,94,57,63,51,69,788,30
2025-06-01 22:58:59,47,83,25,89,6,66,925,50
2025-06-01 22:58:59,29,24,49,88,47,52,839,60
2025-06-01 22:59:00,4,84,43,10,55,87,843,92
2025-06-01 22:59:00,36,30,52,88,1,47,942,116
2025-06-01 22:59:00,84,86,96,22,2,24,811,37
2025-06-01 22:59:00,34,38,23,12,66,79,772,35
2025-06-01 22:59:00,79,44,87,2,7,84,937,45
2025-06-01 22:59:00,2,31,32,29,15,18,923,79
2025-06-01 22:59:00,63,48,97,89,78,19,911,92
2025-06-01 22:59:00,5,84,20,82,62,27,907,109
2025-06-01 22:59:00,33,6,88,81,18,1,775,114
2025-06-01 22:59:00,44,43,40,1,79,23,765,97
2025-06-01 22:59:01,44,12,85,57,28,57,885,115
2025-06-01 22:59:01,74,40,9,44,38,15,916,54
2025-06-01 22:59:01,94,35,11,36,45,92,915,107
2025-06-01 22:59:01,95,56,78,85,81,43,797,48
2025-06-01 22:59:01,63,74,22,77,30,41,928,32
2025-06-01 22:59:01,27,85,62,99,6,82,824,79
2025-06-01 22:59:01,26,13,36,18,91,6,785,51
2025-06-01 22:59:01,6,61,82,3,87,17,835,89
2025-06-01 22:59:01,12,54,34,2,31,67,845,76
2025-06-01 22:59:02,95,30,32,10,73,15,929,42
2025-06-01 22:59:02,40,16,64,69,94,28,882,106
2025-06-01 22:59:02,3,29,68,5,75,25,771,4
2025-06-01 22:59:02,1,80,50,7,13,1,837,85
2025-06-01 22:59:02,85,23,36,71,63,39,760,11
2025-06-01 22:59:02,98,74,32,2,97,67,848,75
2025-06-01 22:59:02,90,74,72,89,34,35,899,11
2025-06-01 22:59:02,60,12,99,52,79,84,785,35
2025-06-01 22:59:02,1,93,27,7,96,6,914,61
2025-06-01 22:59:03,46,56,50,65,10,3,791,110
2025-06-01 22:59:03,38,75,72,21,25,1,821,55
2025-06-01 22:59:03,67,93,21,1,23,88,883,85
2025-06-01 22:59:03,31,39,67,56,5,84,850,104
2025-06-01 22:59:03,34,71,64,29,29,27,893,106
2025-06-01 22:59:03,84,11,89,3,18,83,950,4
2025-06-01 22:59:04,88,25,59,16,50,5,834,43
2025-06-01 22:59:04,91,22,21,16,93,48,858,87
2025-06-01 22:59:04,85,5,47,26,79,77,762,19
2025-06-01 22:59:04,77,7,92,38,51,51,915,69
2025-06-01 22:59:04,13,49,53,40,45,31,921,52
2025-06-01 22:59:04,71,4,95,99,62,4,766,62
2025-06-01 22:59:04,83,11,94,47,83,6,859,14
2025-06-01 22:59:04,14,15,64,7,73,1,793,36
2025-06-01 22:59:04,30,10,30,46,54,26,822,110
2025-06-01 22:59:05,8,66,47,80,50,31,895,38
2025-06-01 22:59:05,62,29,13,7,37,93,848,118
2025-06-01 22:59:05,52,51,85,1,38,72,759,105
2025-06-01 22:59:05,72,67,3,51,82,82,869,81
2025-06-01 22:59:05,92,14,98,4,96,94,833,62
2025-06-01 22:59:05,42,45,25,90,66,44,786,35
2025-06-01 22:59:05,87,43,89,64,22,10,792,85
2025-06-01 22:59:05,25,16,40,22,37,33,931,106
2025-06-01 22:59:05,0,49,78,61,36,5,899,90
2025-06-01 22:59:06,35,67,22,94,6,11,850,14
2025-06-01 22:59:06,14,50,9,47,25,28,909,24
2025-06-01 22:59:06,86,81,98,98,57,11,890,67
2025-06-01 22:59:06,43,89,90,64,27,20,876,23
2025-06-01 22:59:06,83,60,54,25,85,74,800,89
2025-06-01 22:59:06,66,39,42,3,48,12,844,101
2025-06-01 22:59:06,97,33,39,77,100,28,889,115
2025-06-01 22:59:06,4,19,22,18,24,88,834,6
2025-06-01 22:59:06,52,77,78,93,41,23,811,75
2025-06-01 22:59:07,60,2,36,95,22,58,834,90
2025-06-01 22:59:07,96,69,31,17,74,50,810,80
2025-06-01 22:59:07,32,94,30,19,62,35,871,68
2025-06-01 22:59:07,98,88,81,63,20,34,837,69
2025-06-01 22:59:07,78,51,89,64,23,33,795,24
2025-06-01 22:59:07,24,40,67,46,37,15,815,93
2025-06-01 22:59:07,38,53,99,81,94,27,843,115
2025-06-01 22:59:07,28,54,56,53,65,25,797,69
2025-06-01 22:59:07,2,47,43,97,83,65,873,83
2025-06-01 22:59:08,45,95,40,81,16,73,854,77
2025-06-01 22:59:08,2,15,18,37,46,38,863,106
2025-06-01 22:59:08,18,85,57,96,40,92,798,73
2025-06-01 22:59:08,91,30,38,96,19,30,859,114
2025-06-01 22:59:08,40,92,93,44,44,50,853,120
2025-06-01 22:59:08,93,43,6,51,12,59,882,83
2025-06-01 22:59:08,8,85,30,97,64,72,930,117
2025-06-01 22:59:08,77,34,46,11,49,36,850,70
2025-06-01 22:59:08,96,38,52,10,12,15,811,48
2025-06-01 22:59:08,88,56,42,93,72,78,824,101
2025-06-01 22:59:09,80,56,45,55,99,0,833,12
2025-06-01 22:59:09,90,56,24,86,46,57,761,39
2025-06-01 22:59:09,79,99,83,8,21,68,766,77
2025-06-01 22:59:09,97,83,37,53,75,7,855,73
2025-06-01 22:59:09,96,77,98,26,96,43,788,70
2025-06-01 22:59:09,89,11,45,39,100,54,822,23
2025-06-01 22:59:09,86,92,43,27,89,11,833,32
2025-06-01 22:59:09,10,35,4,18,40,79,799,68
