timestamp,rpm,vel
2025-06-02 07:29:51,,
2025-06-02 07:29:51,,
2025-06-02 07:29:51,,
2025-06-02 07:29:51,,
2025-06-02 07:29:51,,
2025-06-02 07:29:51,,
2025-06-02 07:29:51,,
2025-06-02 07:29:52,,
2025-06-02 07:29:52,,
2025-06-02 07:29:52,,
2025-06-02 07:29:52,,
2025-06-02 07:29:52,,
2025-06-02 07:29:52,,
2025-06-02 07:29:52,849,56
2025-06-02 07:29:52,844,52
2025-06-02 07:29:52,775,87
2025-06-02 07:29:53,876,35
2025-06-02 07:29:53,911,62
2025-06-02 07:29:53,797,29
2025-06-02 07:29:53,792,40
2025-06-02 07:29:53,858,
2025-06-02 07:29:53,782,
2025-06-02 07:29:53,795,
2025-06-02 07:29:53,908,
2025-06-02 07:29:53,773,
2025-06-02 07:29:53,864,
2025-06-02 07:29:54,871,
2025-06-02 07:29:54,820,
2025-06-02 07:29:54,875,
2025-06-02 07:29:54,801,
2025-06-02 07:29:54,885,
2025-06-02 07:29:54,863,
2025-06-02 07:29:54,942,91
2025-06-02 07:29:54,905,113
2025-06-02 07:29:54,831,41
2025-06-02 07:29:55,817,36
2025-06-02 07:29:55,856,83
2025-06-02 07:29:55,823,44
2025-06-02 07:29:55,754,74
2025-06-02 07:29:55,924,7
2025-06-02 07:29:55,783,87
2025-06-02 07:29:55,882,85
2025-06-02 07:29:55,820,9
2025-06-02 07:29:55,807,13
2025-06-02 07:29:56,862,17
2025-06-02 07:29:56,946,49
2025-06-02 07:29:56,858,10
2025-06-02 07:29:56,762,10
2025-06-02 07:29:56,880,86
2025-06-02 07:29:56,817,32
2025-06-02 07:29:56,882,84
2025-06-02 07:29:56,833,113
2025-06-02 07:29:56,886,38
2025-06-02 07:29:57,823,55
2025-06-02 07:29:57,934,75
2025-06-02 07:29:57,845,95
2025-06-02 07:29:57,769,114
2025-06-02 07:29:57,804,120
2025-06-02 07:29:57,898,76
2025-06-02 07:29:57,942,84
2025-06-02 07:29:57,890,25
2025-06-02 07:29:57,912,95
2025-06-02 07:29:58,941,99
2025-06-02 07:29:58,892,73
2025-06-02 07:29:58,928,87
2025-06-02 07:29:58,842,82
2025-06-02 07:29:58,930,29
2025-06-02 07:29:58,802,104
2025-06-02 07:29:58,935,116
2025-06-02 07:29:59,941,74
2025-06-02 07:29:59,750,58
2025-06-02 07:29:59,860,34
2025-06-02 07:29:59,752,88
2025-06-02 07:29:59,791,34
2025-06-02 07:29:59,835,36
2025-06-02 07:30:00,817,41
2025-06-02 07:30:00,857,5
2025-06-02 07:30:00,850,36
2025-06-02 07:30:00,760,112
2025-06-02 07:30:00,795,103
2025-06-02 07:30:00,868,29
2025-06-02 07:30:00,893,38
2025-06-02 07:30:00,929,21
2025-06-02 07:30:00,776,75
2025-06-02 07:30:00,944,21
2025-06-02 07:30:01,849,47
2025-06-02 07:30:01,833,40
2025-06-02 07:30:01,788,16
2025-06-02 07:30:01,842,61
2025-06-02 07:30:01,822,86
2025-06-02 07:30:01,833,10
2025-06-02 07:30:01,879,71
2025-06-02 07:30:01,784,49
2025-06-02 07:30:01,902,120
2025-06-02 07:30:02,876,39
2025-06-02 07:30:02,818,79
2025-06-02 07:30:02,816,56
2025-06-02 07:30:02,813,59
2025-06-02 07:30:02,835,54
2025-06-02 07:30:02,935,105
2025-06-02 07:30:02,908,57
2025-06-02 07:30:02,846,47
2025-06-02 07:30:02,796,41
2025-06-02 07:30:03,807,80
2025-06-02 07:30:03,822,95
2025-06-02 07:30:03,807,110
2025-06-02 07:30:03,870,87
2025-06-02 07:30:03,872,105
2025-06-02 07:30:03,847,86
2025-06-02 07:30:03,944,28
2025-06-02 07:30:03,875,9
2025-06-02 07:30:03,775,80
2025-06-02 07:30:04,824,65
2025-06-02 07:30:04,907,27
2025-06-02 07:30:04,782,50
2025-06-02 07:30:04,945,15
2025-06-02 07:30:04,874,76
2025-06-02 07:30:04,802,45
2025-06-02 07:30:04,772,105
2025-06-02 07:30:04,854,29
2025-06-02 07:30:04,887,47
2025-06-02 07:30:05,771,92
2025-06-02 07:30:05,923,115
2025-06-02 07:30:05,814,7
2025-06-02 07:30:05,916,114
2025-06-02 07:30:05,901,103
2025-06-02 07:30:05,864,23
2025-06-02 07:30:05,846,28
2025-06-02 07:30:05,773,40
2025-06-02 07:30:05,807,54
2025-06-02 07:30:06,881,95
2025-06-02 07:30:06,855,38
2025-06-02 07:30:06,948,11
2025-06-02 07:30:06,792,47
2025-06-02 07:30:06,842,98
2025-06-02 07:30:06,753,25
2025-06-02 07:30:06,949,58
2025-06-02 07:30:06,803,83
2025-06-02 07:30:06,931,26
2025-06-02 07:30:07,883,77
2025-06-02 07:30:07,865,39
2025-06-02 07:30:07,850,116
2025-06-02 07:30:07,822,37
2025-06-02 07:30:07,774,66
2025-06-02 07:30:07,912,63
2025-06-02 07:30:07,902,10
2025-06-02 07:30:07,900,97
2025-06-02 07:30:07,893,90
2025-06-02 07:30:08,926,108
2025-06-02 07:30:08,908,89
2025-06-02 07:30:08,820,60
2025-06-02 07:30:08,757,31
2025-06-02 07:30:08,908,55
2025-06-02 07:30:08,885,79
2025-06-02 07:30:08,843,35
2025-06-02 07:30:08,920,83
2025-06-02 07:30:08,933,30
2025-06-02 07:30:09,886,30
2025-06-02 07:30:09,893,51
2025-06-02 07:30:09,784,57
2025-06-02 07:30:09,780,69
2025-06-02 07:30:09,764,106
2025-06-02 07:30:09,882,70
2025-06-02 07:30:09,753,102
2025-06-02 07:30:09,891,48
2025-06-02 07:30:09,891,47
2025-06-02 07:30:09,931,53
2025-06-02 07:30:10,780,84
2025-06-02 07:30:10,824,38
2025-06-02 07:30:10,880,114
2025-06-02 07:30:10,830,83
2025-06-02 07:30:10,843,47
2025-06-02 07:30:10,915,20
2025-06-02 07:30:10,931,20
2025-06-02 07:30:10,848,1
2025-06-02 07:30:10,815,112
2025-06-02 07:30:11,875,33
2025-06-02 07:30:11,949,50
2025-06-02 07:30:11,811,88
2025-06-02 07:30:11,871,78
2025-06-02 07:30:11,775,28
2025-06-02 07:30:11,861,94
2025-06-02 07:30:11,873,5
2025-06-02 07:30:11,774,63
2025-06-02 07:30:11,773,31
2025-06-02 07:30:12,759,12
2025-06-02 07:30:12,804,35
2025-06-02 07:30:12,758,29
2025-06-02 07:30:12,854,25
2025-06-02 07:30:12,932,110
2025-06-02 07:30:12,787,31
2025-06-02 07:30:12,901,72
2025-06-02 07:30:12,829,19
2025-06-02 07:30:12,830,118
2025-06-02 07:30:13,825,73
2025-06-02 07:30:13,882,109
2025-06-02 07:30:13,776,89
2025-06-02 07:30:13,760,33
2025-06-02 07:30:13,840,110
2025-06-02 07:30:13,759,74
2025-06-02 07:30:13,940,92
2025-06-02 07:30:13,837,61
2025-06-02 07:30:13,855,92
2025-06-02 07:30:14,806,4
2025-06-02 07:30:14,800,53
2025-06-02 07:30:14,916,24
2025-06-02 07:30:14,768,66
2025-06-02 07:30:14,783,7
2025-06-02 07:30:14,804,84
2025-06-02 07:30:14,881,66
2025-06-02 07:30:14,866,87
2025-06-02 07:30:14,917,3
2025-06-02 07:30:15,838,65
2025-06-02 07:30:15,819,52
2025-06-02 07:30:15,917,43
2025-06-02 07:30:15,789,55
2025-06-02 07:30:15,905,51
2025-06-02 07:30:15,933,111
2025-06-02 07:30:15,895,37
2025-06-02 07:30:15,760,67
