timestamp,escenario,rpm,vel
2025-06-02 08:31:24,crucero,2383,95
2025-06-02 08:31:24,crucero,2061,92
2025-06-02 08:31:25,crucero,1941,93
2025-06-02 08:31:25,crucero,1903,93
2025-06-02 08:31:25,crucero,2083,98
2025-06-02 08:31:25,crucero,2168,115
2025-06-02 08:31:25,crucero,1866,99
2025-06-02 08:31:25,crucero,2480,103
2025-06-02 08:31:25,crucero,2378,91
2025-06-02 08:31:25,crucero,2126,90
2025-06-02 08:31:25,crucero,2296,95
2025-06-02 08:31:26,crucero,2080,93
2025-06-02 08:31:26,crucero,1926,90
2025-06-02 08:31:26,crucero,1885,116
2025-06-02 08:31:26,crucero,1858,90
2025-06-02 08:31:26,crucero,1991,95
2025-06-02 08:31:26,crucero,2441,90
2025-06-02 08:31:26,crucero,2233,101
2025-06-02 08:31:26,crucero,1994,102
2025-06-02 08:31:26,crucero,2370,113
2025-06-02 08:31:27,crucero,2493,103
2025-06-02 08:31:27,crucero,2284,116
2025-06-02 08:31:27,crucero,2485,110
2025-06-02 08:31:27,crucero,1985,106
2025-06-02 08:31:27,crucero,2463,117
2025-06-02 08:31:27,crucero,1946,109
2025-06-02 08:31:27,crucero,2069,93
2025-06-02 08:31:27,crucero,1831,114
2025-06-02 08:31:27,crucero,1951,113
2025-06-02 08:31:28,crucero,2460,108
2025-06-02 08:31:28,crucero,2130,92
2025-06-02 08:31:28,crucero,2447,114
2025-06-02 08:31:28,crucero,2257,115
2025-06-02 08:31:28,crucero,2236,109
2025-06-02 08:31:28,crucero,1819,114
2025-06-02 08:31:28,crucero,2381,90
2025-06-02 08:31:28,crucero,2385,98
2025-06-02 08:31:28,crucero,1815,92
2025-06-02 08:31:29,crucero,1964,108
2025-06-02 08:31:29,crucero,1835,92
2025-06-02 08:31:29,crucero,2046,94
2025-06-02 08:31:29,crucero,2285,117
2025-06-02 08:31:29,crucero,2477,101
2025-06-02 08:31:29,crucero,2377,99
2025-06-02 08:31:29,crucero,1836,92
2025-06-02 08:31:29,crucero,2162,97
2025-06-02 08:31:29,crucero,1826,96
2025-06-02 08:31:30,crucero,1800,111
2025-06-02 08:31:30,crucero,1868,100
2025-06-02 08:31:30,crucero,2217,96
2025-06-02 08:31:30,crucero,2368,111
2025-06-02 08:31:30,crucero,1860,112
2025-06-02 08:31:30,crucero,1820,100
2025-06-02 08:31:30,crucero,2299,100
2025-06-02 08:31:30,crucero,2342,105
2025-06-02 08:31:30,crucero,2302,97
2025-06-02 08:31:30,crucero,2483,91
2025-06-02 08:31:31,crucero,2020,99
2025-06-02 08:31:31,crucero,2224,107
2025-06-02 08:31:31,crucero,1970,117
2025-06-02 08:31:31,crucero,2436,105
2025-06-02 08:31:31,crucero,1956,90
2025-06-02 08:31:31,crucero,2497,95
2025-06-02 08:31:31,crucero,2280,108
2025-06-02 08:31:31,crucero,2130,115
2025-06-02 08:31:31,crucero,1805,92
2025-06-02 08:31:32,crucero,2243,110
2025-06-02 08:31:32,crucero,2291,99
2025-06-02 08:31:32,crucero,2405,120
2025-06-02 08:31:32,crucero,1867,104
2025-06-02 08:31:32,crucero,2245,92
2025-06-02 08:31:32,crucero,2212,90
2025-06-02 08:31:32,crucero,2341,97
2025-06-02 08:31:32,crucero,1905,96
2025-06-02 08:31:32,crucero,2371,113
2025-06-02 08:31:33,crucero,2405,90
2025-06-02 08:31:33,crucero,1826,109
2025-06-02 08:31:33,crucero,1966,109
2025-06-02 08:31:33,crucero,2007,95
2025-06-02 08:31:33,crucero,2303,94
2025-06-02 08:31:33,crucero,2258,93
2025-06-02 08:31:33,crucero,2461,117
2025-06-02 08:31:33,crucero,2444,119
2025-06-02 08:31:33,crucero,2497,98
2025-06-02 08:31:34,crucero,2421,98
2025-06-02 08:31:34,crucero,2472,98
2025-06-02 08:31:34,crucero,2238,90
2025-06-02 08:31:34,crucero,1889,97
2025-06-02 08:31:34,crucero,2320,96
2025-06-02 08:31:34,crucero,2437,102
2025-06-02 08:31:34,crucero,2216,104
2025-06-02 08:31:34,crucero,1917,108
2025-06-02 08:31:34,crucero,2232,100
2025-06-02 08:31:35,crucero,2160,100
2025-06-02 08:31:35,crucero,2148,99
2025-06-02 08:31:35,crucero,2294,99
2025-06-02 08:31:35,crucero,2037,111
2025-06-02 08:31:35,crucero,1983,115
2025-06-02 08:31:35,crucero,1958,98
2025-06-02 08:31:35,crucero,2106,111
2025-06-02 08:31:35,crucero,2320,101
2025-06-02 08:31:35,crucero,2324,95
2025-06-02 08:31:36,crucero,2352,102
2025-06-02 08:31:36,crucero,2254,112
2025-06-02 08:31:36,crucero,2471,91
2025-06-02 08:31:36,crucero,2116,113
2025-06-02 08:31:36,crucero,2163,104
2025-06-02 08:31:36,crucero,2322,114
2025-06-02 08:31:36,crucero,2378,111
2025-06-02 08:31:36,crucero,1874,95
2025-06-02 08:31:36,crucero,2050,107
2025-06-02 08:31:37,crucero,1952,113
2025-06-02 08:31:37,crucero,2347,101
2025-06-02 08:31:37,crucero,2185,120
2025-06-02 08:31:37,crucero,2324,90
2025-06-02 08:31:37,crucero,1858,102
2025-06-02 08:31:37,crucero,2086,104
2025-06-02 08:31:37,crucero,1973,95
2025-06-02 08:31:37,crucero,2228,101
2025-06-02 08:31:37,crucero,2348,101
2025-06-02 08:31:37,crucero,2281,97
2025-06-02 08:31:38,crucero,2262,114
2025-06-02 08:31:38,crucero,2051,116
2025-06-02 08:31:38,crucero,2341,99
2025-06-02 08:31:38,crucero,2495,102
2025-06-02 08:31:38,crucero,2013,115
2025-06-02 08:31:38,crucero,2153,94
2025-06-02 08:31:38,crucero,2162,109
2025-06-02 08:31:38,crucero,2202,91
2025-06-02 08:31:38,crucero,1853,110
2025-06-02 08:31:39,crucero,2437,113
2025-06-02 08:31:39,crucero,2299,117
2025-06-02 08:31:39,crucero,2092,110
2025-06-02 08:31:39,crucero,2486,120
2025-06-02 08:31:39,crucero,2167,115
2025-06-02 08:31:39,crucero,2384,114
2025-06-02 08:31:39,crucero,1960,112
2025-06-02 08:31:39,crucero,1945,119
2025-06-02 08:31:39,crucero,2096,111
2025-06-02 08:31:40,crucero,2415,117
2025-06-02 08:31:40,crucero,1867,102
2025-06-02 08:31:40,crucero,2311,117
2025-06-02 08:31:40,crucero,2247,102
2025-06-02 08:31:40,crucero,2316,91
2025-06-02 08:31:40,crucero,1818,106
2025-06-02 08:31:40,crucero,1923,109
2025-06-02 08:31:40,crucero,1986,105
2025-06-02 08:31:40,crucero,2409,107
2025-06-02 08:31:41,crucero,2481,99
2025-06-02 08:31:41,crucero,1849,100
2025-06-02 08:31:41,crucero,1854,103
2025-06-02 08:31:41,crucero,2385,114
2025-06-02 08:31:41,crucero,2021,108
2025-06-02 08:31:41,crucero,2454,93
2025-06-02 08:31:41,crucero,2088,103
2025-06-02 08:31:41,crucero,2044,120
2025-06-02 08:31:41,crucero,1818,116
2025-06-02 08:31:42,crucero,1974,97
2025-06-02 08:31:42,crucero,2331,103
2025-06-02 08:31:42,crucero,2295,104
2025-06-02 08:31:42,crucero,1882,113
2025-06-02 08:31:42,crucero,2404,119
2025-06-02 08:31:42,crucero,2023,106
2025-06-02 08:31:42,crucero,2447,111
2025-06-02 08:31:42,crucero,1828,119
2025-06-02 08:31:42,crucero,2350,118
2025-06-02 08:31:43,crucero,2141,102
2025-06-02 08:31:43,crucero,1867,104
2025-06-02 08:31:43,crucero,2361,90
2025-06-02 08:31:43,crucero,1877,104
2025-06-02 08:31:43,crucero,2277,117
2025-06-02 08:31:43,crucero,1837,107
2025-06-02 08:31:43,crucero,1825,105
2025-06-02 08:31:43,crucero,2207,98
2025-06-02 08:31:43,crucero,2051,113
2025-06-02 08:31:44,crucero,2430,106
2025-06-02 08:31:44,crucero,2234,118
2025-06-02 08:31:44,crucero,1974,113
2025-06-02 08:31:44,crucero,2051,99
2025-06-02 08:31:44,crucero,1908,94
2025-06-02 08:31:44,crucero,1885,120
2025-06-02 08:31:44,crucero,1820,109
2025-06-02 08:31:44,crucero,2146,117
2025-06-02 08:31:44,crucero,2041,100
2025-06-02 08:31:44,crucero,2162,104
2025-06-02 08:31:45,crucero,2129,116
2025-06-02 08:31:45,crucero,1883,102
2025-06-02 08:31:45,crucero,1978,108
2025-06-02 08:31:45,crucero,1960,105
2025-06-02 08:31:45,crucero,1969,113
2025-06-02 08:31:45,crucero,1880,107
2025-06-02 08:31:45,crucero,2146,94
2025-06-02 08:31:45,crucero,1862,103
2025-06-02 08:31:45,crucero,2454,100
2025-06-02 08:31:46,crucero,2109,118
2025-06-02 08:31:46,crucero,2438,119
2025-06-02 08:31:46,crucero,2189,114
2025-06-02 08:31:46,crucero,1936,104
2025-06-02 08:31:46,crucero,1998,116
2025-06-02 08:31:46,crucero,2387,113
2025-06-02 08:31:46,crucero,2085,99
2025-06-02 08:31:46,crucero,2339,105
2025-06-02 08:31:46,crucero,2490,119
2025-06-02 08:31:47,crucero,1884,106
2025-06-02 08:31:47,crucero,1976,99
2025-06-02 08:31:47,crucero,1998,110
2025-06-02 08:31:47,carretera,841,0
2025-06-02 08:31:47,carretera,847,0
2025-06-02 08:31:47,carretera,826,0
2025-06-02 08:31:47,carretera,930,0
2025-06-02 08:31:47,carretera,818,0
2025-06-02 08:31:47,carretera,929,0
2025-06-02 08:31:48,carretera,873,0
2025-06-02 08:31:48,carretera,901,0
2025-06-02 08:31:48,carretera,804,0
2025-06-02 08:31:48,carretera,880,0
2025-06-02 08:31:48,carretera,845,0
2025-06-02 08:31:48,carretera,802,0
2025-06-02 08:31:48,carretera,822,0
2025-06-02 08:31:48,carretera,808,0
2025-06-02 08:31:48,carretera,938,0
2025-06-02 08:31:49,carretera,947,0
2025-06-02 08:31:49,carretera,946,0
2025-06-02 08:31:49,carretera,812,0
2025-06-02 08:31:49,carretera,836,0
2025-06-02 08:31:49,carretera,922,0
2025-06-02 08:31:49,carretera,852,0
2025-06-02 08:31:49,carretera,846,0
2025-06-02 08:31:49,carretera,907,0
2025-06-02 08:31:49,carretera,931,0
2025-06-02 08:31:50,carretera,942,0
2025-06-02 08:31:50,carretera,809,0
2025-06-02 08:31:50,carretera,848,0
2025-06-02 08:31:50,carretera,848,0
2025-06-02 08:31:50,carretera,910,0
2025-06-02 08:31:50,carretera,815,0
2025-06-02 08:31:50,carretera,902,0
2025-06-02 08:31:50,carretera,877,0
2025-06-02 08:31:50,carretera,855,0
2025-06-02 08:31:51,carretera,880,0
2025-06-02 08:31:51,carretera,919,0
2025-06-02 08:31:51,carretera,944,0
2025-06-02 08:31:51,carretera,859,0
2025-06-02 08:31:51,carretera,890,0
2025-06-02 08:31:52,carretera,936,0
2025-06-02 08:31:52,carretera,919,0
2025-06-02 08:31:52,carretera,946,0
2025-06-02 08:31:52,carretera,841,0
2025-06-02 08:31:52,carretera,909,0
2025-06-02 08:31:52,carretera,825,0
2025-06-02 08:31:52,carretera,854,0
2025-06-02 08:31:52,carretera,906,0
2025-06-02 08:31:53,carretera,920,0
2025-06-02 08:31:53,carretera,950,0
2025-06-02 08:31:53,carretera,913,0
2025-06-02 08:31:53,carretera,843,0
2025-06-02 08:31:53,carretera,844,0
2025-06-02 08:31:53,carretera,892,0
2025-06-02 08:31:53,carretera,885,0
2025-06-02 08:31:53,carretera,925,0
2025-06-02 08:31:53,carretera,933,0
2025-06-02 08:31:54,carretera,826,0
2025-06-02 08:31:54,carretera,849,0
2025-06-02 08:31:54,carretera,885,0
2025-06-02 08:31:54,carretera,863,0
2025-06-02 08:31:54,carretera,925,0
2025-06-02 08:31:54,carretera,849,0
2025-06-02 08:31:54,carretera,922,0
2025-06-02 08:31:54,carretera,893,0
2025-06-02 08:31:54,carretera,913,0
2025-06-02 08:31:55,carretera,912,0
2025-06-02 08:31:55,carretera,911,0
2025-06-02 08:31:55,carretera,919,0
2025-06-02 08:31:55,carretera,821,0
2025-06-02 08:31:55,carretera,824,0
2025-06-02 08:31:55,carretera,822,0
2025-06-02 08:31:55,carretera,898,0
2025-06-02 08:31:55,carretera,891,0
2025-06-02 08:31:55,carretera,838,0
2025-06-02 08:31:56,carretera,833,0
2025-06-02 08:31:56,carretera,813,0
2025-06-02 08:31:56,carretera,924,0
2025-06-02 08:31:56,carretera,825,0
2025-06-02 08:31:56,carretera,946,0
2025-06-02 08:31:56,carretera,817,0
2025-06-02 08:31:56,carretera,894,0
2025-06-02 08:31:56,carretera,821,0
2025-06-02 08:31:56,carretera,806,0
2025-06-02 08:31:57,carretera,836,0
2025-06-02 08:31:57,carretera,889,0
2025-06-02 08:31:57,carretera,847,0
2025-06-02 08:31:57,carretera,822,0
2025-06-02 08:31:57,carretera,866,0
2025-06-02 08:31:57,carretera,920,0
2025-06-02 08:31:57,carretera,938,0
2025-06-02 08:31:57,carretera,873,0
2025-06-02 08:31:57,carretera,804,0
2025-06-02 08:31:58,carretera,924,0
2025-06-02 08:31:58,carretera,814,0
2025-06-02 08:31:58,carretera,942,0
2025-06-02 08:31:58,carretera,836,0
2025-06-02 08:31:58,carretera,817,0
2025-06-02 08:31:58,carretera,806,0
2025-06-02 08:31:58,carretera,876,0
2025-06-02 08:31:58,carretera,870,0
2025-06-02 08:31:58,carretera,883,0
2025-06-02 08:31:59,carretera,892,0
2025-06-02 08:31:59,carretera,937,0
2025-06-02 08:31:59,carretera,938,0
2025-06-02 08:31:59,carretera,850,0
2025-06-02 08:31:59,carretera,872,0
2025-06-02 08:31:59,carretera,813,0
2025-06-02 08:31:59,carretera,817,0
2025-06-02 08:31:59,carretera,845,0
2025-06-02 08:31:59,carretera,839,0
2025-06-02 08:32:00,carretera,920,0
2025-06-02 08:32:00,carretera,840,0
2025-06-02 08:32:00,carretera,888,0
2025-06-02 08:32:00,carretera,884,0
2025-06-02 08:32:00,carretera,934,0
2025-06-02 08:32:00,carretera,834,0
2025-06-02 08:32:00,carretera,840,0
2025-06-02 08:32:00,carretera,938,0
2025-06-02 08:32:00,carretera,852,0
2025-06-02 08:32:01,carretera,816,0
2025-06-02 08:32:01,carretera,906,0
2025-06-02 08:32:01,carretera,807,0
2025-06-02 08:32:01,carretera,887,0
2025-06-02 08:32:01,carretera,909,0
2025-06-02 08:32:01,carretera,814,0
2025-06-02 08:32:01,carretera,941,0
2025-06-02 08:32:01,carretera,886,0
2025-06-02 08:32:01,carretera,929,0
2025-06-02 08:32:02,carretera,840,0
2025-06-02 08:32:02,carretera,924,0
2025-06-02 08:32:02,carretera,932,0
2025-06-02 08:32:02,carretera,860,0
2025-06-02 08:32:02,carretera,829,0
2025-06-02 08:32:02,carretera,848,0
2025-06-02 08:32:02,carretera,861,0
2025-06-02 08:32:02,carretera,861,0
2025-06-02 08:32:02,carretera,835,0
2025-06-02 08:32:02,carretera,918,0
2025-06-02 08:32:03,carretera,909,0
2025-06-02 08:32:03,carretera,846,0
2025-06-02 08:32:03,carretera,862,0
2025-06-02 08:32:03,carretera,881,0
2025-06-02 08:32:03,carretera,894,0
2025-06-02 08:32:03,carretera,947,0
2025-06-02 08:32:03,carretera,822,0
2025-06-02 08:32:03,carretera,922,0
2025-06-02 08:32:03,carretera,886,0
2025-06-02 08:32:04,carretera,882,0
2025-06-02 08:32:04,carretera,805,0
2025-06-02 08:32:04,carretera,859,0
2025-06-02 08:32:04,carretera,831,0
2025-06-02 08:32:04,carretera,917,0
2025-06-02 08:32:04,carretera,866,0
2025-06-02 08:32:04,carretera,936,0
2025-06-02 08:32:04,carretera,937,0
2025-06-02 08:32:04,carretera,894,0
2025-06-02 08:32:05,carretera,937,0
2025-06-02 08:32:05,carretera,831,0
2025-06-02 08:32:05,carretera,835,0
2025-06-02 08:32:05,carretera,910,0
2025-06-02 08:32:05,carretera,845,0
2025-06-02 08:32:05,carretera,811,0
2025-06-02 08:32:05,carretera,813,0
2025-06-02 08:32:05,carretera,844,0
2025-06-02 08:32:05,carretera,883,0
2025-06-02 08:32:06,carretera,911,0
2025-06-02 08:32:06,carretera,908,0
2025-06-02 08:32:06,carretera,802,0
2025-06-02 08:32:06,carretera,902,0
2025-06-02 08:32:06,carretera,812,0
2025-06-02 08:32:06,carretera,949,0
2025-06-02 08:32:06,carretera,804,0
2025-06-02 08:32:06,carretera,942,0
2025-06-02 08:32:06,carretera,816,0
2025-06-02 08:32:07,carretera,845,0
2025-06-02 08:32:07,carretera,837,0
2025-06-02 08:32:07,carretera,941,0
2025-06-02 08:32:07,carretera,928,0
2025-06-02 08:32:07,carretera,911,0
2025-06-02 08:32:07,carretera,950,0
2025-06-02 08:32:07,carretera,933,0
2025-06-02 08:32:07,carretera,861,0
2025-06-02 08:32:07,carretera,912,0
2025-06-02 08:32:08,carretera,854,0
2025-06-02 08:32:08,carretera,822,0
