2025-06-02 18:57:27,027 [INFO] --- INICIO DE SESIÓN OBD-II: log_20250602_185727.txt ---
2025-06-02 18:58:25,451 [INFO] Emulador: PID=0110, valor=2.84
2025-06-02 18:58:25,451 [INFO] Emulador: PID=0111, valor=13
2025-06-02 18:58:25,451 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:25,451 [INFO] Emulador: PID=rpm, valor=910
2025-06-02 18:58:25,451 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:25,560 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:25,560 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:25,560 [INFO] Emulador: PID=0105, valor=74
2025-06-02 18:58:25,560 [INFO] Emulador: PID=0110, valor=2.83
2025-06-02 18:58:25,560 [INFO] Emulador: PID=0111, valor=14
2025-06-02 18:58:25,560 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:25,560 [INFO] Emulador: PID=rpm, valor=804
2025-06-02 18:58:25,560 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:25,667 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:25,667 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:25,667 [INFO] Emulador: PID=0105, valor=70
2025-06-02 18:58:25,667 [INFO] Emulador: PID=0110, valor=2.84
2025-06-02 18:58:25,667 [INFO] Emulador: PID=0111, valor=13
2025-06-02 18:58:25,667 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:25,667 [INFO] Emulador: PID=rpm, valor=901
2025-06-02 18:58:25,667 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:25,779 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:25,779 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:25,779 [INFO] Emulador: PID=0105, valor=70
2025-06-02 18:58:25,779 [INFO] Emulador: PID=0110, valor=2.72
2025-06-02 18:58:25,779 [INFO] Emulador: PID=0111, valor=12
2025-06-02 18:58:25,779 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:25,780 [INFO] Emulador: PID=rpm, valor=885
2025-06-02 18:58:25,780 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:25,889 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:25,889 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:25,889 [INFO] Emulador: PID=0105, valor=73
2025-06-02 18:58:25,889 [INFO] Emulador: PID=0110, valor=3.08
2025-06-02 18:58:25,889 [INFO] Emulador: PID=0111, valor=13
2025-06-02 18:58:25,889 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:25,889 [INFO] Emulador: PID=rpm, valor=901
2025-06-02 18:58:25,889 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:26,000 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:26,000 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:26,000 [INFO] Emulador: PID=0105, valor=75
2025-06-02 18:58:26,000 [INFO] Emulador: PID=0110, valor=2.78
2025-06-02 18:58:26,000 [INFO] Emulador: PID=0111, valor=9
2025-06-02 18:58:26,000 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:26,000 [INFO] Emulador: PID=rpm, valor=859
2025-06-02 18:58:26,000 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:26,108 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:26,109 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:26,109 [INFO] Emulador: PID=0105, valor=82
2025-06-02 18:58:26,109 [INFO] Emulador: PID=0110, valor=3.07
2025-06-02 18:58:26,109 [INFO] Emulador: PID=0111, valor=11
2025-06-02 18:58:26,109 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:26,109 [INFO] Emulador: PID=rpm, valor=941
2025-06-02 18:58:26,109 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:26,217 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:26,218 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:26,218 [INFO] Emulador: PID=0105, valor=70
2025-06-02 18:58:26,218 [INFO] Emulador: PID=0110, valor=2.74
2025-06-02 18:58:26,218 [INFO] Emulador: PID=0111, valor=9
2025-06-02 18:58:26,218 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:26,218 [INFO] Emulador: PID=rpm, valor=838
2025-06-02 18:58:26,218 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:26,325 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:26,325 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:26,326 [INFO] Emulador: PID=0105, valor=76
2025-06-02 18:58:26,326 [INFO] Emulador: PID=0110, valor=3.0
2025-06-02 18:58:26,326 [INFO] Emulador: PID=0111, valor=12
2025-06-02 18:58:26,326 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:26,326 [INFO] Emulador: PID=rpm, valor=827
2025-06-02 18:58:26,326 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:26,436 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:26,436 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:26,436 [INFO] Emulador: PID=0105, valor=85
2025-06-02 18:58:26,436 [INFO] Emulador: PID=0110, valor=2.73
2025-06-02 18:58:26,436 [INFO] Emulador: PID=0111, valor=8
2025-06-02 18:58:26,436 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:26,436 [INFO] Emulador: PID=rpm, valor=879
2025-06-02 18:58:26,436 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:26,548 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:26,548 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:26,548 [INFO] Emulador: PID=0105, valor=73
2025-06-02 18:58:26,548 [INFO] Emulador: PID=0110, valor=2.66
2025-06-02 18:58:26,548 [INFO] Emulador: PID=0111, valor=10
2025-06-02 18:58:26,548 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:26,548 [INFO] Emulador: PID=rpm, valor=857
2025-06-02 18:58:26,548 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:26,655 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:26,655 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:26,655 [INFO] Emulador: PID=0105, valor=74
2025-06-02 18:58:26,655 [INFO] Emulador: PID=0110, valor=2.88
2025-06-02 18:58:26,655 [INFO] Emulador: PID=0111, valor=14
2025-06-02 18:58:26,655 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:26,655 [INFO] Emulador: PID=rpm, valor=924
2025-06-02 18:58:26,655 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:26,762 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:26,764 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:26,764 [INFO] Emulador: PID=0105, valor=82
2025-06-02 18:58:26,764 [INFO] Emulador: PID=0110, valor=3.03
2025-06-02 18:58:26,764 [INFO] Emulador: PID=0111, valor=14
2025-06-02 18:58:26,764 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:26,764 [INFO] Emulador: PID=rpm, valor=887
2025-06-02 18:58:26,764 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:26,871 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:26,871 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:26,871 [INFO] Emulador: PID=0105, valor=70
2025-06-02 18:58:26,871 [INFO] Emulador: PID=0110, valor=2.74
2025-06-02 18:58:26,871 [INFO] Emulador: PID=0111, valor=11
2025-06-02 18:58:26,871 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:26,872 [INFO] Emulador: PID=rpm, valor=931
2025-06-02 18:58:26,872 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:26,981 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:26,982 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:26,982 [INFO] Emulador: PID=0105, valor=84
2025-06-02 18:58:26,982 [INFO] Emulador: PID=0110, valor=2.96
2025-06-02 18:58:26,982 [INFO] Emulador: PID=0111, valor=9
2025-06-02 18:58:26,982 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:26,982 [INFO] Emulador: PID=rpm, valor=880
2025-06-02 18:58:26,982 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:27,091 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:27,091 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:27,091 [INFO] Emulador: PID=0105, valor=72
2025-06-02 18:58:27,092 [INFO] Emulador: PID=0110, valor=3.06
2025-06-02 18:58:27,092 [INFO] Emulador: PID=0111, valor=10
2025-06-02 18:58:27,092 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:27,092 [INFO] Emulador: PID=rpm, valor=868
2025-06-02 18:58:27,092 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:27,200 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:27,200 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:27,200 [INFO] Emulador: PID=0105, valor=85
2025-06-02 18:58:27,200 [INFO] Emulador: PID=0110, valor=3.02
2025-06-02 18:58:27,200 [INFO] Emulador: PID=0111, valor=14
2025-06-02 18:58:27,200 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:27,200 [INFO] Emulador: PID=rpm, valor=928
2025-06-02 18:58:27,200 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:27,310 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:27,311 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:27,311 [INFO] Emulador: PID=0105, valor=79
2025-06-02 18:58:27,311 [INFO] Emulador: PID=0110, valor=2.82
2025-06-02 18:58:27,311 [INFO] Emulador: PID=0111, valor=10
2025-06-02 18:58:27,311 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:27,311 [INFO] Emulador: PID=rpm, valor=873
2025-06-02 18:58:27,311 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:27,420 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:27,420 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:27,420 [INFO] Emulador: PID=0105, valor=73
2025-06-02 18:58:27,420 [INFO] Emulador: PID=0110, valor=2.76
2025-06-02 18:58:27,420 [INFO] Emulador: PID=0111, valor=11
2025-06-02 18:58:27,420 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:27,420 [INFO] Emulador: PID=rpm, valor=815
2025-06-02 18:58:27,420 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:27,529 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:27,530 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:27,530 [INFO] Emulador: PID=0105, valor=70
2025-06-02 18:58:27,530 [INFO] Emulador: PID=0110, valor=2.93
2025-06-02 18:58:27,530 [INFO] Emulador: PID=0111, valor=12
2025-06-02 18:58:27,530 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:27,530 [INFO] Emulador: PID=rpm, valor=932
2025-06-02 18:58:27,530 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:27,636 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:27,636 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:27,636 [INFO] Emulador: PID=0105, valor=75
2025-06-02 18:58:27,636 [INFO] Emulador: PID=0110, valor=2.89
2025-06-02 18:58:27,636 [INFO] Emulador: PID=0111, valor=10
2025-06-02 18:58:27,636 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:27,636 [INFO] Emulador: PID=rpm, valor=854
2025-06-02 18:58:27,636 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:27,748 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:27,748 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:27,748 [INFO] Emulador: PID=0105, valor=83
2025-06-02 18:58:27,748 [INFO] Emulador: PID=0110, valor=2.86
2025-06-02 18:58:27,748 [INFO] Emulador: PID=0111, valor=10
2025-06-02 18:58:27,748 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:27,748 [INFO] Emulador: PID=rpm, valor=823
2025-06-02 18:58:27,748 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:27,856 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:27,856 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:27,856 [INFO] Emulador: PID=0105, valor=84
2025-06-02 18:58:27,856 [INFO] Emulador: PID=0110, valor=3.0
2025-06-02 18:58:27,856 [INFO] Emulador: PID=0111, valor=14
2025-06-02 18:58:27,856 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:27,856 [INFO] Emulador: PID=rpm, valor=916
2025-06-02 18:58:27,856 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:27,966 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:27,966 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:27,966 [INFO] Emulador: PID=0105, valor=82
2025-06-02 18:58:27,966 [INFO] Emulador: PID=0110, valor=2.99
2025-06-02 18:58:27,966 [INFO] Emulador: PID=0111, valor=11
2025-06-02 18:58:27,966 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:27,966 [INFO] Emulador: PID=rpm, valor=934
2025-06-02 18:58:27,966 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:28,076 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:28,076 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:28,076 [INFO] Emulador: PID=0105, valor=76
2025-06-02 18:58:28,076 [INFO] Emulador: PID=0110, valor=3.02
2025-06-02 18:58:28,076 [INFO] Emulador: PID=0111, valor=11
2025-06-02 18:58:28,076 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:28,076 [INFO] Emulador: PID=rpm, valor=845
2025-06-02 18:58:28,076 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:28,184 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:28,185 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:28,185 [INFO] Emulador: PID=0105, valor=81
2025-06-02 18:58:28,185 [INFO] Emulador: PID=0110, valor=2.88
2025-06-02 18:58:28,185 [INFO] Emulador: PID=0111, valor=12
2025-06-02 18:58:28,185 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:28,185 [INFO] Emulador: PID=rpm, valor=906
2025-06-02 18:58:28,185 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:28,292 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:28,292 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:28,292 [INFO] Emulador: PID=0105, valor=85
2025-06-02 18:58:28,292 [INFO] Emulador: PID=0110, valor=3.01
2025-06-02 18:58:28,292 [INFO] Emulador: PID=0111, valor=8
2025-06-02 18:58:28,292 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:28,292 [INFO] Emulador: PID=rpm, valor=817
2025-06-02 18:58:28,293 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:28,403 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:28,403 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:28,403 [INFO] Emulador: PID=0105, valor=72
2025-06-02 18:58:28,403 [INFO] Emulador: PID=0110, valor=3.03
2025-06-02 18:58:28,403 [INFO] Emulador: PID=0111, valor=13
2025-06-02 18:58:28,403 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:28,403 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:28,512 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:28,512 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:28,512 [INFO] Emulador: PID=0105, valor=85
2025-06-02 18:58:28,512 [INFO] Emulador: PID=0110, valor=3.03
2025-06-02 18:58:28,512 [INFO] Emulador: PID=0111, valor=11
2025-06-02 18:58:28,512 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:28,513 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:28,623 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:28,623 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:28,623 [INFO] Emulador: PID=0105, valor=85
2025-06-02 18:58:28,623 [INFO] Emulador: PID=0110, valor=2.7
2025-06-02 18:58:28,624 [INFO] Emulador: PID=0111, valor=12
2025-06-02 18:58:28,624 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:28,624 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:28,733 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:28,734 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:28,734 [INFO] Emulador: PID=0105, valor=82
2025-06-02 18:58:28,734 [INFO] Emulador: PID=0110, valor=2.7
2025-06-02 18:58:28,734 [INFO] Emulador: PID=0111, valor=14
2025-06-02 18:58:28,734 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:28,734 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:28,841 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:28,841 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:28,841 [INFO] Emulador: PID=0105, valor=78
2025-06-02 18:58:28,841 [INFO] Emulador: PID=0110, valor=2.72
2025-06-02 18:58:28,841 [INFO] Emulador: PID=0111, valor=11
2025-06-02 18:58:28,841 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:28,841 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:28,950 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:28,950 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:28,950 [INFO] Emulador: PID=0105, valor=73
2025-06-02 18:58:28,950 [INFO] Emulador: PID=0110, valor=2.86
2025-06-02 18:58:28,950 [INFO] Emulador: PID=0111, valor=11
2025-06-02 18:58:28,950 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:28,950 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:29,060 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:29,061 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:29,061 [INFO] Emulador: PID=0105, valor=79
2025-06-02 18:58:29,061 [INFO] Emulador: PID=0110, valor=2.91
2025-06-02 18:58:29,061 [INFO] Emulador: PID=0111, valor=13
2025-06-02 18:58:29,061 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:29,061 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:29,171 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:29,171 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:29,171 [INFO] Emulador: PID=0105, valor=81
2025-06-02 18:58:29,171 [INFO] Emulador: PID=0110, valor=2.8
2025-06-02 18:58:29,171 [INFO] Emulador: PID=0111, valor=14
2025-06-02 18:58:29,171 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:29,171 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:29,279 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:29,280 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:29,280 [INFO] Emulador: PID=0105, valor=72
2025-06-02 18:58:29,280 [INFO] Emulador: PID=0110, valor=3.04
2025-06-02 18:58:29,280 [INFO] Emulador: PID=0111, valor=10
2025-06-02 18:58:29,280 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:29,280 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:29,387 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:29,387 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:29,387 [INFO] Emulador: PID=0105, valor=77
2025-06-02 18:58:29,387 [INFO] Emulador: PID=0110, valor=2.76
2025-06-02 18:58:29,387 [INFO] Emulador: PID=0111, valor=11
2025-06-02 18:58:29,387 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:29,387 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:29,497 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:29,498 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:29,498 [INFO] Emulador: PID=0105, valor=71
2025-06-02 18:58:29,498 [INFO] Emulador: PID=0110, valor=2.76
2025-06-02 18:58:29,498 [INFO] Emulador: PID=0111, valor=10
2025-06-02 18:58:29,498 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:29,498 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:29,608 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:29,609 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:29,609 [INFO] Emulador: PID=0105, valor=77
2025-06-02 18:58:29,609 [INFO] Emulador: PID=0110, valor=3.05
2025-06-02 18:58:29,609 [INFO] Emulador: PID=0111, valor=14
2025-06-02 18:58:29,609 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:29,609 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:29,717 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:29,717 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:29,717 [INFO] Emulador: PID=0105, valor=73
2025-06-02 18:58:29,717 [INFO] Emulador: PID=0110, valor=2.96
2025-06-02 18:58:29,717 [INFO] Emulador: PID=0111, valor=13
2025-06-02 18:58:29,717 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:29,717 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:29,827 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:29,827 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:29,827 [INFO] Emulador: PID=0105, valor=76
2025-06-02 18:58:29,827 [INFO] Emulador: PID=0110, valor=2.8
2025-06-02 18:58:29,827 [INFO] Emulador: PID=0111, valor=13
2025-06-02 18:58:29,827 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:29,827 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:29,935 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:29,936 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:29,936 [INFO] Emulador: PID=0105, valor=80
2025-06-02 18:58:29,936 [INFO] Emulador: PID=0110, valor=2.78
2025-06-02 18:58:29,936 [INFO] Emulador: PID=0111, valor=10
2025-06-02 18:58:29,936 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:29,936 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:30,044 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:30,044 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:30,044 [INFO] Emulador: PID=0105, valor=73
2025-06-02 18:58:30,044 [INFO] Emulador: PID=0110, valor=3.02
2025-06-02 18:58:30,044 [INFO] Emulador: PID=0111, valor=9
2025-06-02 18:58:30,044 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:30,044 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:30,153 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:30,153 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:30,153 [INFO] Emulador: PID=0105, valor=81
2025-06-02 18:58:30,153 [INFO] Emulador: PID=0110, valor=2.97
2025-06-02 18:58:30,153 [INFO] Emulador: PID=0111, valor=14
2025-06-02 18:58:30,153 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:30,153 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:58:30,264 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:30,264 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:30,264 [INFO] Emulador: PID=0105, valor=78
2025-06-02 18:58:30,264 [INFO] Emulador: PID=0110, valor=2.89
2025-06-02 18:58:30,265 [INFO] Emulador: PID=0111, valor=13
2025-06-02 18:58:30,265 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:30,371 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:30,371 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:30,372 [INFO] Emulador: PID=0105, valor=72
2025-06-02 18:58:30,372 [INFO] Emulador: PID=0110, valor=2.85
2025-06-02 18:58:30,372 [INFO] Emulador: PID=0111, valor=10
2025-06-02 18:58:30,372 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:58:30,481 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:58:30,482 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:58:30,482 [INFO] Emulador: PID=0105, valor=74
