2025-06-02 18:46:56,978 [INFO] --- INICIO DE SESIÓN OBD-II: log_20250602_184656.txt ---
2025-06-02 18:47:21,930 [INFO] Emulador: PID=0110, valor=3.03
2025-06-02 18:47:21,930 [INFO] Emulador: PID=0111, valor=11
2025-06-02 18:47:21,930 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:21,930 [INFO] Emulador: PID=rpm, valor=945
2025-06-02 18:47:21,930 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:22,121 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:22,122 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:22,122 [INFO] Emulador: PID=0105, valor=72
2025-06-02 18:47:22,122 [INFO] Emulador: PID=0110, valor=2.94
2025-06-02 18:47:22,122 [INFO] Emulador: PID=0111, valor=10
2025-06-02 18:47:22,122 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:22,122 [INFO] Emulador: PID=rpm, valor=823
2025-06-02 18:47:22,122 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:22,444 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:22,444 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:22,444 [INFO] Emulador: PID=0105, valor=80
2025-06-02 18:47:22,445 [INFO] Emulador: PID=0110, valor=3.04
2025-06-02 18:47:22,445 [INFO] Emulador: PID=0111, valor=10
2025-06-02 18:47:22,445 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:22,445 [INFO] Emulador: PID=rpm, valor=862
2025-06-02 18:47:22,445 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:22,704 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:22,705 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:22,705 [INFO] Emulador: PID=0105, valor=83
2025-06-02 18:47:22,705 [INFO] Emulador: PID=0110, valor=2.8
2025-06-02 18:47:22,705 [INFO] Emulador: PID=0111, valor=12
2025-06-02 18:47:22,705 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:22,705 [INFO] Emulador: PID=rpm, valor=850
2025-06-02 18:47:22,705 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:23,127 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:23,128 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:23,128 [INFO] Emulador: PID=0105, valor=79
2025-06-02 18:47:23,128 [INFO] Emulador: PID=0110, valor=2.93
2025-06-02 18:47:23,128 [INFO] Emulador: PID=0111, valor=12
2025-06-02 18:47:23,128 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:23,128 [INFO] Emulador: PID=rpm, valor=946
2025-06-02 18:47:23,128 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:23,339 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:23,340 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:23,340 [INFO] Emulador: PID=0105, valor=79
2025-06-02 18:47:23,340 [INFO] Emulador: PID=0110, valor=2.75
2025-06-02 18:47:23,340 [INFO] Emulador: PID=0111, valor=9
2025-06-02 18:47:23,340 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:23,340 [INFO] Emulador: PID=rpm, valor=911
2025-06-02 18:47:23,340 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:23,604 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:23,604 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:23,604 [INFO] Emulador: PID=0105, valor=81
2025-06-02 18:47:23,604 [INFO] Emulador: PID=0110, valor=2.94
2025-06-02 18:47:23,604 [INFO] Emulador: PID=0111, valor=9
2025-06-02 18:47:23,605 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:23,605 [INFO] Emulador: PID=rpm, valor=871
2025-06-02 18:47:23,605 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:23,754 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:23,754 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:23,755 [INFO] Emulador: PID=0105, valor=75
2025-06-02 18:47:23,755 [INFO] Emulador: PID=0110, valor=2.68
2025-06-02 18:47:23,755 [INFO] Emulador: PID=0111, valor=11
2025-06-02 18:47:23,755 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:23,755 [INFO] Emulador: PID=rpm, valor=877
2025-06-02 18:47:23,755 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:23,877 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:23,877 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:23,878 [INFO] Emulador: PID=0105, valor=71
2025-06-02 18:47:23,878 [INFO] Emulador: PID=0110, valor=2.76
2025-06-02 18:47:23,878 [INFO] Emulador: PID=0111, valor=11
2025-06-02 18:47:23,878 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:23,878 [INFO] Emulador: PID=rpm, valor=916
2025-06-02 18:47:23,878 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:24,040 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:24,040 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:24,041 [INFO] Emulador: PID=0105, valor=83
2025-06-02 18:47:24,041 [INFO] Emulador: PID=0110, valor=2.92
2025-06-02 18:47:24,041 [INFO] Emulador: PID=0111, valor=9
2025-06-02 18:47:24,041 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:24,041 [INFO] Emulador: PID=rpm, valor=888
2025-06-02 18:47:24,041 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:24,238 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:24,239 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:24,239 [INFO] Emulador: PID=0105, valor=85
2025-06-02 18:47:24,239 [INFO] Emulador: PID=0110, valor=3.1
2025-06-02 18:47:24,239 [INFO] Emulador: PID=0111, valor=11
2025-06-02 18:47:24,239 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:24,239 [INFO] Emulador: PID=rpm, valor=920
2025-06-02 18:47:24,239 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:24,436 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:24,437 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:24,437 [INFO] Emulador: PID=0105, valor=83
2025-06-02 18:47:24,437 [INFO] Emulador: PID=0110, valor=2.77
2025-06-02 18:47:24,437 [INFO] Emulador: PID=0111, valor=9
2025-06-02 18:47:24,437 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:24,437 [INFO] Emulador: PID=rpm, valor=923
2025-06-02 18:47:24,437 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:25,036 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:25,037 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:25,037 [INFO] Emulador: PID=0105, valor=71
2025-06-02 18:47:25,037 [INFO] Emulador: PID=0110, valor=2.95
2025-06-02 18:47:25,037 [INFO] Emulador: PID=0111, valor=8
2025-06-02 18:47:25,037 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:25,038 [INFO] Emulador: PID=rpm, valor=883
2025-06-02 18:47:25,038 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:25,275 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:25,275 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:25,276 [INFO] Emulador: PID=0105, valor=84
2025-06-02 18:47:25,276 [INFO] Emulador: PID=0110, valor=2.8
2025-06-02 18:47:25,276 [INFO] Emulador: PID=0111, valor=14
2025-06-02 18:47:25,276 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:25,276 [INFO] Emulador: PID=rpm, valor=896
2025-06-02 18:47:25,276 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:25,793 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:25,794 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:25,794 [INFO] Emulador: PID=0105, valor=72
2025-06-02 18:47:25,794 [INFO] Emulador: PID=0110, valor=2.89
2025-06-02 18:47:25,794 [INFO] Emulador: PID=0111, valor=8
2025-06-02 18:47:25,794 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:25,794 [INFO] Emulador: PID=rpm, valor=830
2025-06-02 18:47:25,794 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:26,087 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:26,088 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:26,088 [INFO] Emulador: PID=0105, valor=74
2025-06-02 18:47:26,088 [INFO] Emulador: PID=0110, valor=2.9
2025-06-02 18:47:26,088 [INFO] Emulador: PID=0111, valor=11
2025-06-02 18:47:26,088 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:26,088 [INFO] Emulador: PID=rpm, valor=888
2025-06-02 18:47:26,088 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:26,436 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:26,436 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:26,436 [INFO] Emulador: PID=0105, valor=83
2025-06-02 18:47:26,436 [INFO] Emulador: PID=0110, valor=2.67
2025-06-02 18:47:26,437 [INFO] Emulador: PID=0111, valor=11
2025-06-02 18:47:26,437 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:26,437 [INFO] Emulador: PID=rpm, valor=852
2025-06-02 18:47:26,437 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:26,627 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:26,628 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:26,628 [INFO] Emulador: PID=0105, valor=81
2025-06-02 18:47:26,628 [INFO] Emulador: PID=0110, valor=3.06
2025-06-02 18:47:26,628 [INFO] Emulador: PID=0111, valor=9
2025-06-02 18:47:26,628 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:26,628 [INFO] Emulador: PID=rpm, valor=873
2025-06-02 18:47:26,628 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:26,749 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:26,750 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:26,750 [INFO] Emulador: PID=0105, valor=78
2025-06-02 18:47:26,750 [INFO] Emulador: PID=0110, valor=2.88
2025-06-02 18:47:26,750 [INFO] Emulador: PID=0111, valor=13
2025-06-02 18:47:26,750 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:26,750 [INFO] Emulador: PID=rpm, valor=828
2025-06-02 18:47:26,750 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:26,839 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:26,839 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:26,840 [INFO] Emulador: PID=0105, valor=74
2025-06-02 18:47:26,840 [INFO] Emulador: PID=0110, valor=2.83
2025-06-02 18:47:26,840 [INFO] Emulador: PID=0111, valor=8
2025-06-02 18:47:26,840 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:26,840 [INFO] Emulador: PID=rpm, valor=817
2025-06-02 18:47:26,840 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:26,984 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:26,985 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:26,985 [INFO] Emulador: PID=0105, valor=75
2025-06-02 18:47:26,985 [INFO] Emulador: PID=0110, valor=2.85
2025-06-02 18:47:26,985 [INFO] Emulador: PID=0111, valor=12
2025-06-02 18:47:26,985 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:26,985 [INFO] Emulador: PID=rpm, valor=936
2025-06-02 18:47:26,985 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:27,250 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:27,252 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:27,252 [INFO] Emulador: PID=0105, valor=77
2025-06-02 18:47:27,253 [INFO] Emulador: PID=0110, valor=2.82
2025-06-02 18:47:27,253 [INFO] Emulador: PID=0111, valor=8
2025-06-02 18:47:27,253 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:27,253 [INFO] Emulador: PID=rpm, valor=808
2025-06-02 18:47:27,253 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:27,551 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:27,551 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:27,551 [INFO] Emulador: PID=0105, valor=75
2025-06-02 18:47:27,551 [INFO] Emulador: PID=0110, valor=2.79
2025-06-02 18:47:27,551 [INFO] Emulador: PID=0111, valor=12
2025-06-02 18:47:27,552 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:27,552 [INFO] Emulador: PID=rpm, valor=822
2025-06-02 18:47:27,552 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:27,740 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:27,741 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:27,741 [INFO] Emulador: PID=0105, valor=77
2025-06-02 18:47:27,741 [INFO] Emulador: PID=0110, valor=2.69
2025-06-02 18:47:27,741 [INFO] Emulador: PID=0111, valor=12
2025-06-02 18:47:27,741 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:27,741 [INFO] Emulador: PID=rpm, valor=810
2025-06-02 18:47:27,741 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:27,959 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:27,960 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:27,960 [INFO] Emulador: PID=0105, valor=83
2025-06-02 18:47:27,960 [INFO] Emulador: PID=0110, valor=2.86
2025-06-02 18:47:27,960 [INFO] Emulador: PID=0111, valor=11
2025-06-02 18:47:27,960 [INFO] Emulador: PID=012F, valor=100.0
2025-06-02 18:47:27,960 [INFO] Emulador: PID=rpm, valor=924
2025-06-02 18:47:27,960 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:47:28,076 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:47:28,076 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:47:28,077 [INFO] Emulador: PID=0105, valor=72
2025-06-02 18:47:28,077 [INFO] Emulador: PID=0110, valor=3.02
2025-06-02 18:47:28,077 [INFO] Emulador: PID=0111, valor=10
